N_img,x_wp,y_wp,class
img154,499,103,0
img154,423,664,1
img154,513,121,0
img154,441,647,1
img154,523,144,0
img154,456,643,1
img154,534,164,0
img154,471,626,1
img154,547,186,0
img154,485,630,1
img154,559,204,0
img154,502,626,1
img154,568,231,0
img154,516,628,1
img154,582,245,0
img154,532,619,1
img154,594,265,0
img154,546,621,1
img154,604,284,0
img154,561,616,1
img154,614,319,0
img154,575,614,1
img154,627,340,0
img154,592,604,1
img155,299,49,0
img155,119,744,1
img155,319,53,0
img155,140,746,1
img155,337,58,0
img155,160,746,1
img155,357,48,0
img155,176,750,1
img155,374,52,0
img155,196,742,1
img155,394,57,0
img155,216,746,1
img155,415,60,0
img155,238,741,1
img155,434,52,0
img155,256,742,1
img155,453,54,0
img155,273,744,1
img155,470,56,0
img155,290,748,1
img155,490,58,0
img155,312,745,1
img155,509,60,0
img155,332,744,1
img155,530,52,0
img155,350,748,1
img155,546,61,0
img155,369,746,1
img155,564,66,0
img155,389,744,1
img155,588,54,0
img155,407,750,1
img155,605,58,0
img155,424,748,1
img155,624,58,0
img155,444,753,1
img155,646,54,0
img155,465,745,1
img155,663,57,0
img155,483,747,1
img155,685,52,0
img155,503,749,1
img156,408,84,0
img156,66,727,1
img156,427,80,0
img156,82,728,1
img156,441,85,0
img156,93,735,1
img156,456,84,0
img156,113,726,1
img156,473,82,0
img156,126,732,1
img156,487,85,0
img156,140,734,1
img156,499,93,0
img156,161,726,1
img156,515,92,0
img156,172,733,1
img156,528,98,0
img156,188,737,1
img156,550,87,0
img156,204,736,1
img156,562,95,0
img156,224,730,1
img156,578,97,0
img156,236,736,1
img156,586,111,0
img156,256,729,1
img156,601,116,0
img156,273,730,1
img156,628,94,0
img156,286,736,1
img156,641,97,0
img156,302,735,1
img156,656,101,0
img156,316,740,1
img156,669,106,0
img156,333,740,1
img156,691,97,0
img156,350,737,1
img156,703,103,0
img156,365,738,1
img156,718,106,0
img156,385,732,1
img157,78,495,0
img157,389,719,1
img157,84,469,0
img157,433,720,1
img157,89,440,0
img157,478,718,1
img157,93,410,0
img157,523,718,1
img157,91,380,0
img157,569,723,1
img157,93,354,0
img157,611,725,1
img157,95,320,0
img157,660,725,1
img157,96,290,0
img157,698,718,1
img157,90,256,0
img157,699,692,1
img157,96,234,0
img157,701,666,1
img157,95,198,0
img157,709,637,1
img157,96,167,0
img157,701,600,1
img157,95,137,0
img157,701,572,1
img157,104,112,0
img157,702,542,1
img157,104,80,0
img157,712,515,1
img157,166,91,0
img157,707,478,1
img157,219,95,0
img157,710,446,1
img157,275,106,0
img157,710,418,1
img157,333,119,0
img157,718,395,1
img157,402,136,0
img157,716,360,1
img157,442,134,0
img157,720,333,1
img157,501,147,0
img157,714,299,1
img158,456,170,0
img158,80,247,1
img158,492,175,0
img158,84,258,1
img158,510,182,0
img158,86,269,1
img158,539,188,0
img158,84,280,1
img158,557,196,0
img158,82,291,1
img158,593,201,0
img158,80,304,1
img158,624,206,0
img158,83,316,1
img158,633,215,0
img158,84,327,1
img158,669,219,0
img158,86,338,1
img158,677,228,0
img158,87,349,1
img158,717,233,0
img158,81,362,1
img158,724,243,0
img158,84,372,1
img158,723,254,0
img158,79,385,1
img158,724,266,0
img158,79,397,1
img158,724,279,0
img158,78,408,1
img158,720,291,0
img158,87,419,1
img158,720,303,0
img158,89,429,1
img158,723,312,0
img158,80,443,1
img158,715,325,0
img158,79,455,1
img158,719,336,0
img158,80,466,1
img158,716,347,0
img158,80,477,1
img158,718,358,0
img158,77,489,1
img158,722,369,0
img158,78,501,1
img158,715,384,0
img158,80,512,1
img158,714,395,0
img158,73,525,1
img158,716,406,0
img158,75,534,1
img158,709,419,0
img158,75,546,1
img158,709,431,0
img158,72,559,1
img158,718,441,0
img158,75,571,1
img158,716,453,0
img158,76,583,1
img158,714,466,0
img158,74,595,1
img158,709,477,0
img158,78,605,1
img158,711,488,0
img158,80,614,1
img158,699,503,0
img158,80,627,1
img158,699,514,0
img158,71,641,1
img158,699,525,0
img158,75,651,1
img158,701,536,0
img158,76,662,1
img158,712,546,0
img158,71,675,1
img158,701,559,0
img158,78,685,1
img159,154,77,0
img159,185,723,1
img159,166,75,0
img159,198,725,1
img159,178,75,0
img159,210,728,1
img159,191,75,0
img159,224,730,1
img159,204,76,0
img159,235,730,1
img159,215,76,0
img159,247,730,1
img159,228,77,0
img159,260,724,1
img159,240,82,0
img159,272,723,1
img159,253,82,0
img159,285,717,1
img159,266,81,0
img159,298,717,1
img159,277,71,0
img159,310,728,1
img159,290,72,0
img159,323,729,1
img159,303,74,0
img159,336,728,1
img159,316,76,0
img159,347,720,1
img159,329,76,0
img159,360,703,1
img159,342,75,0
img159,373,703,1
img159,354,78,0
img159,385,721,1
img159,366,77,0
img159,397,718,1
img159,381,78,0
img159,411,726,1
img159,392,76,0
img159,424,726,1
img159,405,74,0
img159,436,727,1
img159,417,74,0
img159,448,727,1
img159,429,79,0
img159,460,730,1
img159,441,78,0
img159,473,724,1
img159,453,73,0
img159,485,723,1
img159,466,82,0
img159,499,730,1
img159,478,80,0
img159,512,726,1
img159,491,79,0
img159,523,726,1
img159,502,77,0
img159,536,726,1
img159,517,82,0
img159,548,722,1
img159,530,79,0
img159,561,722,1
img159,541,77,0
img159,572,722,1
img159,554,77,0
img159,585,721,1
img159,567,75,0
img159,600,730,1
img159,580,77,0
img159,611,722,1
img159,591,77,0
img159,623,720,1
img159,605,81,0
img159,637,726,1
img159,617,81,0
img159,649,724,1
img160,69,410,0
img160,732,714,1
img160,70,396,0
img160,735,701,1
img160,72,384,0
img160,733,688,1
img160,71,369,0
img160,726,670,1
img160,75,357,0
img160,729,659,1
img160,74,345,0
img160,732,647,1
img160,75,332,0
img160,722,630,1
img160,73,317,0
img160,728,619,1
img160,73,303,0
img160,724,604,1
img160,73,290,0
img160,728,592,1
img160,78,278,0
img160,728,577,1
img160,73,263,0
img160,723,560,1
img160,71,250,0
img160,726,549,1
img160,73,236,0
img160,724,534,1
img160,75,223,0
img160,728,524,1
img160,75,210,0
img160,728,510,1
img160,71,194,0
img160,724,494,1
img160,75,182,0
img160,730,482,1
img160,75,169,0
img160,733,471,1
img160,75,156,0
img160,735,460,1
img160,72,142,0
img160,729,443,1
img160,71,129,0
img160,728,430,1
img160,69,115,0
img160,730,417,1
img160,75,102,0
img160,728,402,1
img160,75,89,0
img160,726,389,1
img161,197,63,0
img161,66,175,1
img161,233,57,0
img161,61,203,1
img161,250,64,0
img161,63,223,1
img161,278,68,0
img161,57,257,1
img161,321,59,0
img161,63,280,1
img161,342,64,0
img161,57,308,1
img161,377,61,0
img161,61,331,1
img161,409,61,0
img161,57,360,1
img161,436,63,0
img161,59,385,1
img161,467,61,0
img161,55,413,1
img161,496,59,0
img161,63,430,1
img161,518,69,0
img161,62,459,1
img161,559,61,0
img161,56,490,1
img161,589,60,0
img161,64,507,1
img161,622,59,0
img161,59,537,1
img161,650,61,0
img161,57,566,1
img161,685,57,0
img161,66,585,1
img161,710,59,0
img161,63,611,1
img161,735,64,0
img161,68,632,1
img161,722,104,0
img161,64,663,1
img161,733,118,0
img161,61,692,1
img161,745,137,0
img161,68,714,1
img161,746,160,0
img161,79,728,1
img161,739,187,0
img161,84,746,1
img161,737,218,0
img161,129,736,1
img161,745,236,0
img161,147,746,1
img161,746,257,0
img161,177,743,1
img161,743,288,0
img161,212,741,1
img161,746,312,0
img161,239,743,1
img161,743,341,0
img161,279,736,1
img161,741,368,0
img161,300,743,1
img161,747,385,0
img161,327,743,1
img161,730,426,0
img161,366,736,1
img161,739,446,0
img161,388,745,1
img161,745,467,0
img161,419,743,1
img161,740,498,0
img161,454,741,1
img161,743,521,0
img161,483,742,1
img161,737,550,0
img161,515,740,1
img161,739,574,0
img161,556,729,1
img161,741,597,0
img161,573,741,1
img161,743,621,0
img161,603,740,1
img162,72,603,0
img162,723,669,1
img162,76,586,0
img162,724,652,1
img162,77,570,0
img162,725,636,1
img162,69,553,0
img162,729,621,1
img162,72,537,0
img162,733,604,1
img162,69,522,0
img162,735,589,1
img162,68,504,0
img162,729,570,1
img162,70,488,0
img162,731,554,1
img162,68,472,0
img162,728,539,1
img162,72,455,0
img162,729,522,1
img162,73,440,0
img162,734,507,1
img162,74,423,0
img162,733,489,1
img162,75,406,0
img162,735,472,1
img162,67,390,0
img162,733,457,1
img162,70,374,0
img162,726,441,1
img162,70,359,0
img162,726,426,1
img162,74,344,0
img162,715,410,1
img162,74,328,0
img162,718,394,1
img162,78,311,0
img162,726,376,1
img162,78,296,0
img162,726,361,1
img162,74,279,0
img162,727,344,1
img162,76,262,0
img162,729,328,1
img162,73,245,0
img162,727,312,1
img162,73,229,0
img162,726,295,1
img162,74,213,0
img162,731,279,1
img162,73,197,0
img162,732,264,1
img162,70,181,0
img162,724,247,1
img162,66,164,0
img162,725,230,1
img162,64,148,0
img162,733,216,1
img162,70,132,0
img162,725,199,1
img163,559,75,0
img163,226,152,1
img163,621,77,0
img163,224,167,1
img163,674,81,0
img163,226,182,1
img163,721,86,0
img163,208,202,1
img163,740,98,0
img163,203,218,1
img163,735,113,0
img163,201,234,1
img163,736,126,0
img163,202,249,1
img163,737,142,0
img163,197,265,1
img163,739,156,0
img163,187,281,1
img163,729,171,0
img163,183,296,1
img163,733,187,0
img163,172,313,1
img163,731,204,0
img163,169,330,1
img163,733,218,0
img163,170,346,1
img163,736,234,0
img163,160,365,1
img163,732,250,0
img163,163,379,1
img163,727,265,0
img163,153,394,1
img163,715,285,0
img163,140,414,1
img163,719,297,0
img163,142,428,1
img163,713,313,0
img163,132,444,1
img163,715,328,0
img163,128,461,1
img163,725,341,0
img163,128,476,1
img163,711,359,0
img163,122,492,1
img163,714,374,0
img163,115,510,1
img163,711,390,0
img163,107,527,1
img163,713,406,0
img163,108,541,1
img163,706,422,0
img163,97,559,1
img163,708,437,0
img163,99,574,1
img163,701,455,0
img163,87,594,1
img163,703,470,0
img163,88,608,1
img163,706,482,0
img163,78,624,1
img163,705,498,0
img163,81,639,1
img163,696,515,0
img163,69,657,1
img163,699,529,0
img163,64,672,1
img163,700,545,0
img163,57,690,1
img163,701,559,0
img163,97,696,1
img163,703,574,0
img163,148,699,1
img163,687,592,0
img163,187,705,1
img163,690,605,0
img163,244,707,1
img163,690,621,0
img163,293,711,1
img164,72,219,0
img164,285,663,1
img164,87,212,0
img164,301,660,1
img164,103,204,0
img164,322,658,1
img164,127,204,0
img164,342,649,1
img164,150,199,0
img164,362,640,1
img164,171,195,0
img164,380,632,1
img164,191,191,0
img164,398,624,1
img164,208,184,0
img164,418,623,1
img164,226,176,0
img164,436,613,1
img164,245,168,0
img164,454,607,1
img164,264,166,0
img164,473,602,1
img164,284,156,0
img164,493,594,1
img164,305,153,0
img164,512,585,1
img164,324,150,0
img164,525,570,1
img164,341,143,0
img164,543,563,1
img164,362,135,0
img164,566,562,1
img164,385,134,0
img164,585,552,1
img164,403,125,0
img164,604,543,1
img164,424,120,0
img164,625,539,1
img164,443,117,0
img164,641,531,1
img164,458,109,0
img164,660,529,1
img164,479,104,0
img164,678,521,1
img164,500,101,0
img164,700,516,1
img165,236,94,0
img165,86,282,1
img165,255,96,0
img165,84,311,1
img165,272,101,0
img165,82,341,1
img165,295,98,0
img165,81,368,1
img165,312,103,0
img165,82,393,1
img165,325,114,0
img165,82,420,1
img165,348,108,0
img165,75,453,1
img165,362,119,0
img165,90,463,1
img165,381,122,0
img165,73,511,1
img165,398,126,0
img165,77,532,1
img165,421,124,0
img165,69,569,1
img165,435,132,0
img165,73,590,1
img165,448,139,0
img165,74,611,1
img165,473,136,0
img165,73,641,1
img165,489,143,0
img165,64,680,1
img165,505,149,0
img165,69,701,1
img165,529,143,0
img165,84,707,1
img165,540,155,0
img165,99,713,1
img165,563,154,0
img165,128,705,1
img165,582,157,0
img165,146,709,1
img165,598,164,0
img165,166,709,1
img165,617,166,0
img165,184,712,1
img165,634,170,0
img165,199,720,1
img165,655,170,0
img165,230,710,1
img165,668,180,0
img165,243,720,1
img165,689,181,0
img165,266,716,1
img165,704,189,0
img165,288,714,1
img165,726,187,0
img165,307,719,1
img165,733,205,0
img165,325,721,1
img165,732,230,0
img165,344,721,1
img165,732,258,0
img165,364,722,1
img165,733,285,0
img165,391,717,1
img165,732,314,0
img165,412,719,1
img165,730,341,0
img165,429,722,1
img165,726,369,0
img165,450,720,1
img165,723,400,0
img165,463,728,1
img165,720,433,0
img165,484,730,1
img165,720,458,0
img165,508,726,1
img165,722,482,0
img165,527,728,1
img165,721,509,0
img165,550,727,1
img166,272,57,0
img166,127,724,1
img166,290,57,0
img166,144,727,1
img166,305,60,0
img166,162,724,1
img166,323,61,0
img166,180,727,1
img166,341,62,0
img166,197,730,1
img166,359,61,0
img166,215,731,1
img166,375,64,0
img166,233,724,1
img166,395,57,0
img166,251,728,1
img166,412,57,0
img166,266,736,1
img166,427,61,0
img166,282,736,1
img166,445,62,0
img166,301,730,1
img166,465,59,0
img166,319,732,1
img166,483,62,0
img166,337,735,1
img166,499,62,0
img166,354,737,1
img166,518,61,0
img166,371,740,1
img166,535,65,0
img166,392,732,1
img166,554,57,0
img166,409,736,1
img166,572,57,0
img166,425,740,1
img166,588,65,0
img166,443,738,1
img166,604,68,0
img166,459,738,1
img166,623,60,0
img166,478,732,1
img166,639,62,0
img166,495,734,1
img166,655,66,0
img166,513,734,1
img166,677,55,0
img166,530,738,1
img167,140,368,0
img167,278,704,1
img167,145,310,0
img167,309,714,1
img167,155,276,0
img167,334,719,1
img167,160,222,0
img167,361,719,1
img167,168,171,0
img167,386,714,1
img167,179,128,0
img167,420,721,1
img167,188,75,0
img167,450,721,1
img167,219,85,0
img167,475,719,1
img167,247,89,0
img167,501,721,1
img167,281,103,0
img167,531,718,1
img167,309,103,0
img167,561,723,1
img167,341,114,0
img167,589,726,1
img167,373,121,0
img167,617,726,1
img167,402,130,0
img167,643,724,1
img167,432,132,0
img167,663,706,1
img167,464,144,0
img167,674,665,1
img167,490,144,0
img167,676,606,1
img167,522,155,0
img167,687,565,1
img167,553,164,0
img167,689,499,1
img168,230,55,0
img168,259,737,1
img168,246,56,0
img168,274,741,1
img168,260,56,0
img168,289,735,1
img168,276,67,0
img168,303,734,1
img168,290,65,0
img168,319,734,1
img168,305,59,0
img168,334,732,1
img168,320,62,0
img168,349,742,1
img168,334,62,0
img168,363,737,1
img168,349,64,0
img168,378,737,1
img168,363,64,0
img168,393,741,1
img168,379,68,0
img168,407,740,1
img168,394,68,0
img168,423,751,1
img168,409,62,0
img168,438,746,1
img168,422,64,0
img168,452,745,1
img168,438,64,0
img168,468,742,1
img168,453,64,0
img168,482,742,1
img168,468,76,0
img168,496,739,1
img168,483,77,0
img168,510,704,1
img168,498,77,0
img168,524,670,1
img168,514,74,0
img168,537,629,1
img168,528,74,0
img168,551,593,1
img168,543,71,0
img168,563,567,1
img169,408,155,0
img169,66,376,1
img169,446,148,0
img169,68,393,1
img169,505,127,0
img169,65,412,1
img169,542,121,0
img169,65,431,1
img169,593,108,0
img169,69,448,1
img169,643,93,0
img169,76,460,1
img169,686,80,0
img169,72,478,1
img169,718,78,0
img169,70,497,1
img169,722,93,0
img169,70,516,1
img169,726,108,0
img169,68,535,1
img169,724,128,0
img169,72,551,1
img169,728,144,0
img169,74,567,1
img169,726,163,0
img169,70,588,1
img169,728,180,0
img169,67,609,1
img169,727,199,0
img169,76,621,1
img169,726,218,0
img169,74,641,1
img169,727,236,0
img169,68,662,1
img169,726,255,0
img169,72,677,1
img169,728,268,0
img169,70,694,1
img169,735,280,0
img169,67,713,1
img169,731,303,0
img169,82,725,1
img169,728,323,0
img169,123,715,1
img169,729,339,0
img169,167,705,1
img169,725,361,0
img169,223,688,1
img169,724,380,0
img169,260,681,1
img169,733,391,0
img169,307,667,1
img169,731,410,0
img169,353,657,1
img169,737,424,0
img169,393,647,1
img170,157,414,0
img170,311,748,1
img170,114,293,0
img170,327,753,1
img170,72,174,0
img170,337,747,1
img170,61,120,0
img170,348,743,1
img170,72,116,0
img170,361,744,1
img170,86,116,0
img170,377,744,1
img170,96,113,0
img170,391,748,1
img170,110,114,0
img170,403,746,1
img170,121,110,0
img170,413,741,1
img170,130,100,0
img170,428,746,1
img170,144,103,0
img170,438,741,1
img170,158,104,0
img170,456,748,1
img170,172,105,0
img170,470,751,1
img170,186,106,0
img170,480,747,1
img170,197,102,0
img170,492,741,1
img170,210,100,0
img170,502,735,1
img170,222,99,0
img170,523,748,1
img170,236,100,0
img170,534,743,1
img170,253,111,0
img170,546,744,1
img170,263,104,0
img170,558,743,1
img170,271,92,0
img170,574,745,1
img170,283,88,0
img170,586,744,1
img170,296,87,0
img170,601,747,1
img170,311,90,0
img170,615,750,1
img170,321,86,0
img170,625,746,1
img170,338,93,0
img170,639,743,1
img170,349,88,0
img170,649,739,1
img170,362,89,0
img170,665,747,1
img170,372,85,0
img170,678,748,1
img170,389,91,0
img170,690,744,1
img170,399,85,0
img170,704,746,1
img170,411,84,0
img170,715,743,1
img170,425,85,0
img170,730,745,1
img170,436,81,0
img170,743,743,1
img170,446,75,0
img170,751,733,1
img170,462,78,0
img170,748,698,1
img170,472,74,0
img170,745,665,1
img170,486,75,0
img170,741,629,1
img170,498,71,0
img170,740,593,1
img171,99,312,0
img171,492,707,1
img171,93,290,0
img171,503,705,1
img171,101,284,0
img171,521,706,1
img171,91,257,0
img171,533,703,1
img171,93,242,0
img171,551,705,1
img171,94,226,0
img171,567,703,1
img171,87,203,0
img171,582,703,1
img171,82,183,0
img171,590,695,1
img171,85,170,0
img171,611,701,1
img171,86,155,0
img171,624,697,1
img171,96,150,0
img171,638,696,1
img171,108,147,0
img171,661,703,1
img171,121,143,0
img171,670,696,1
img171,141,148,0
img171,685,695,1
img171,154,144,0
img171,697,692,1
img171,165,139,0
img171,718,696,1
img171,180,139,0
img171,718,679,1
img171,198,139,0
img171,708,653,1
img171,209,135,0
img171,703,632,1
img171,217,127,0
img171,701,615,1
img171,238,132,0
img171,699,597,1
img171,249,127,0
img171,685,567,1
img171,264,127,0
img171,677,544,1
img171,275,123,0
img171,678,529,1
img171,286,118,0
img171,668,503,1
img171,298,116,0
img171,666,485,1
img171,313,114,0
img171,657,459,1
img171,330,114,0
img171,652,438,1
img172,604,69,0
img172,132,384,1
img172,628,72,0
img172,131,403,1
img172,657,72,0
img172,138,419,1
img172,692,66,0
img172,145,431,1
img172,705,76,0
img172,143,449,1
img172,718,87,0
img172,150,465,1
img172,714,109,0
img172,158,479,1
img172,722,124,0
img172,153,502,1
img172,695,158,0
img172,158,515,1
img172,701,171,0
img172,158,533,1
img172,722,177,0
img172,162,550,1
img172,722,195,0
img172,166,566,1
img172,720,215,0
img172,168,582,1
img172,720,233,0
img172,170,601,1
img172,723,250,0
img172,174,617,1
img172,699,284,0
img172,179,632,1
img172,707,297,0
img172,187,645,1
img172,720,309,0
img172,188,662,1
img172,727,324,0
img172,191,681,1
img172,724,344,0
img172,190,700,1
img172,724,363,0
img172,194,716,1
img172,726,382,0
img172,205,729,1
img173,192,49,0
img173,55,178,1
img173,220,49,0
img173,51,209,1
img173,244,55,0
img173,59,231,1
img173,275,57,0
img173,59,263,1
img173,303,55,0
img173,55,291,1
img173,337,51,0
img173,58,317,1
img173,365,55,0
img173,54,351,1
img173,395,53,0
img173,53,379,1
img173,423,54,0
img173,47,412,1
img173,454,51,0
img173,54,432,1
img173,482,55,0
img173,56,461,1
img173,516,55,0
img173,51,496,1
img173,548,51,0
img173,51,524,1
img173,573,49,0
img173,50,550,1
img173,595,56,0
img173,63,563,1
img173,625,58,0
img173,52,604,1
img173,657,58,0
img173,52,635,1
img173,689,57,0
img173,55,662,1
img173,725,49,0
img173,55,689,1
img173,744,55,0
img173,51,719,1
img173,743,86,0
img173,47,751,1
img173,748,112,0
img173,85,744,1
img173,754,138,0
img173,114,746,1
img173,752,166,0
img173,144,745,1
img173,742,202,0
img173,173,747,1
img173,750,224,0
img173,199,748,1
img173,746,256,0
img173,231,746,1
img173,750,279,0
img173,254,752,1
img173,750,308,0
img173,285,751,1
img173,752,339,0
img173,336,734,1
img173,742,373,0
img173,349,748,1
img173,746,397,0
img173,373,751,1
img173,750,418,0
img173,405,748,1
img173,742,455,0
img173,436,745,1
img173,754,472,0
img173,468,745,1
img173,748,506,0
img173,497,745,1
img173,750,534,0
img173,530,746,1
img173,748,563,0
img173,554,749,1
img173,752,584,0
img173,584,744,1
img173,744,621,0
img173,609,750,1
img174,50,510,0
img174,496,749,1
img174,50,482,0
img174,554,750,1
img174,48,449,0
img174,598,742,1
img174,56,421,0
img174,670,748,1
img174,54,393,0
img174,726,750,1
img174,54,367,0
img174,755,739,1
img174,47,330,0
img174,746,702,1
img174,54,303,0
img174,754,674,1
img174,50,273,0
img174,756,646,1
img174,49,243,0
img174,747,614,1
img174,54,217,0
img174,754,589,1
img174,51,185,0
img174,750,557,1
img174,52,159,0
img174,749,527,1
img174,50,130,0
img174,751,500,1
img174,58,102,0
img174,749,469,1
img174,50,66,0
img174,746,436,1
img174,90,59,0
img174,746,408,1
img174,137,54,0
img174,753,381,1
img174,203,58,0
img174,749,348,1
img174,249,51,0
img174,747,315,1
img174,291,48,0
img174,752,293,1
img175,372,67,0
img175,86,599,1
img175,387,69,0
img175,100,602,1
img175,401,71,0
img175,110,610,1
img175,417,70,0
img175,126,608,1
img175,429,77,0
img175,140,612,1
img175,441,83,0
img175,156,610,1
img175,454,83,0
img175,168,616,1
img175,470,85,0
img175,183,619,1
img175,487,84,0
img175,196,626,1
img175,499,89,0
img175,209,632,1
img175,514,90,0
img175,226,629,1
img175,530,91,0
img175,237,634,1
img175,546,87,0
img175,252,633,1
img175,560,89,0
img175,264,638,1
img175,578,85,0
img175,279,640,1
img175,592,91,0
img175,291,647,1
img175,604,96,0
img175,307,647,1
img175,618,97,0
img175,318,653,1
img175,630,103,0
img175,331,659,1
img175,645,104,0
img175,343,663,1
img175,661,102,0
img175,360,661,1
img175,676,104,0
img175,375,664,1
img175,693,102,0
img175,387,671,1
img175,706,108,0
img175,401,674,1
img175,721,108,0
img175,415,677,1
img175,733,111,0
img175,429,677,1
img175,747,116,0
img175,441,684,1
img175,750,140,0
img175,458,682,1
img176,300,77,0
img176,80,723,1
img176,313,75,0
img176,91,727,1
img176,327,74,0
img176,103,730,1
img176,338,73,0
img176,118,723,1
img176,349,77,0
img176,129,724,1
img176,361,82,0
img176,142,719,1
img176,375,77,0
img176,154,723,1
img176,382,96,0
img176,165,726,1
img176,393,99,0
img176,180,725,1
img176,414,72,0
img176,189,729,1
img176,425,75,0
img176,203,727,1
img176,436,79,0
img176,213,729,1
img176,448,79,0
img176,235,705,1
img176,462,73,0
img176,246,708,1
img176,476,73,0
img176,254,720,1
img176,487,78,0
img176,269,719,1
img176,499,77,0
img176,279,722,1
img176,510,81,0
img176,289,727,1
img176,521,83,0
img176,305,717,1
img176,537,73,0
img176,316,721,1
img176,549,75,0
img176,326,730,1
img176,561,77,0
img176,340,727,1
img176,573,81,0
img176,351,729,1
img176,585,81,0
img176,364,729,1
img176,599,77,0
img176,379,721,1
img176,610,81,0
img176,390,725,1
img176,625,75,0
img176,405,719,1
img176,636,77,0
img176,416,719,1
img176,648,77,0
img176,428,722,1
img176,660,80,0
img176,440,729,1
img176,673,77,0
img176,451,727,1
img176,684,79,0
img176,463,729,1
img176,697,80,0
img176,478,723,1
img176,708,85,0
img176,490,724,1
img176,721,81,0
img176,500,729,1
img177,132,82,0
img177,198,722,1
img177,145,82,0
img177,211,721,1
img177,158,76,0
img177,224,725,1
img177,172,81,0
img177,238,725,1
img177,185,78,0
img177,253,727,1
img177,200,79,0
img177,265,724,1
img177,212,79,0
img177,278,723,1
img177,226,82,0
img177,291,723,1
img177,239,82,0
img177,306,723,1
img177,254,82,0
img177,318,722,1
img177,267,83,0
img177,333,721,1
img177,280,77,0
img177,346,719,1
img177,294,76,0
img177,360,725,1
img177,308,82,0
img177,373,721,1
img177,320,82,0
img177,386,720,1
img177,335,98,0
img177,399,728,1
img177,350,98,0
img177,414,732,1
img177,362,88,0
img177,428,726,1
img177,375,75,0
img177,441,725,1
img177,388,78,0
img177,454,726,1
img177,403,81,0
img177,468,725,1
img177,417,84,0
img177,481,725,1
img177,428,83,0
img177,494,719,1
img177,441,79,0
img177,507,719,1
img177,456,77,0
img177,522,725,1
img177,468,82,0
img177,535,726,1
img177,483,82,0
img177,549,725,1
img177,497,81,0
img177,564,727,1
img177,511,81,0
img177,576,724,1
img177,523,79,0
img177,589,720,1
img177,537,79,0
img177,602,719,1
img177,550,77,0
img177,617,726,1
img177,564,82,0
img177,629,725,1
img177,576,81,0
img177,644,727,1
img177,591,77,0
img177,657,726,1
img177,604,81,0
img177,671,727,1
img178,733,147,0
img178,120,155,1
img178,747,159,0
img178,118,167,1
img178,747,169,0
img178,111,177,1
img178,750,181,0
img178,102,190,1
img178,740,193,0
img178,106,201,1
img178,740,207,0
img178,106,214,1
img178,737,219,0
img178,106,226,1
img178,737,230,0
img178,103,238,1
img178,740,241,0
img178,98,250,1
img178,740,254,0
img178,101,262,1
img178,737,266,0
img178,101,274,1
img178,724,278,0
img178,96,286,1
img178,724,290,0
img178,90,298,1
img178,727,302,0
img178,95,309,1
img178,726,313,0
img178,95,321,1
img178,717,325,0
img178,83,333,1
img178,717,337,0
img178,82,344,1
img178,727,349,0
img178,82,357,1
img178,717,362,0
img178,80,370,1
img178,717,373,0
img178,79,381,1
img178,716,385,0
img178,79,392,1
img178,716,395,0
img178,77,403,1
img178,714,408,0
img178,98,416,1
img178,714,420,0
img178,98,428,1
img178,715,431,0
img178,68,439,1
img178,714,444,0
img178,69,452,1
img178,708,456,0
img178,69,464,1
img178,690,468,0
img178,67,475,1
img178,690,479,0
img178,63,488,1
img178,695,491,0
img178,63,499,1
img178,695,503,0
img178,55,511,1
img178,696,515,0
img178,55,525,1
img178,701,527,0
img178,48,537,1
img178,693,539,0
img178,48,547,1
img178,693,551,0
img178,87,559,1
img178,696,562,0
img178,124,570,1
img178,692,574,0
img178,156,582,1
img178,692,586,0
img178,219,592,1
img178,681,598,0
img178,222,604,1
img178,681,610,0
img178,260,615,1
img178,672,622,0
img178,294,627,1
img178,672,634,0
img178,335,640,1
img178,683,646,0
img178,363,650,1
img179,500,58,0
img179,56,477,1
img179,521,52,0
img179,58,492,1
img179,533,58,0
img179,60,508,1
img179,553,58,0
img179,62,522,1
img179,566,61,0
img179,56,547,1
img179,594,51,0
img179,52,568,1
img179,605,56,0
img179,59,576,1
img179,621,58,0
img179,53,597,1
img179,640,56,0
img179,57,609,1
img179,662,52,0
img179,66,619,1
img179,674,58,0
img179,56,645,1
img179,688,60,0
img179,54,663,1
img179,713,53,0
img179,52,682,1
img179,722,62,0
img179,52,698,1
img179,748,54,0
img179,50,717,1
img179,744,74,0
img179,50,732,1
img179,746,88,0
img179,59,739,1
img179,746,106,0
img179,76,740,1
img179,740,126,0
img179,93,740,1
img179,747,136,0
img179,113,738,1
img179,740,162,0
img179,124,746,1
img179,741,177,0
img179,145,744,1
img179,747,187,0
img179,162,742,1
img179,742,207,0
img179,172,748,1
img179,742,222,0
img179,195,744,1
img179,746,236,0
img179,210,746,1
img179,744,255,0
img179,230,743,1
img179,742,273,0
img179,249,742,1
img179,748,285,0
img179,265,744,1
img179,744,304,0
img179,281,745,1
img179,746,320,0
img179,296,746,1
img180,78,311,0
img180,637,721,1
img180,75,294,0
img180,663,725,1
img180,74,277,0
img180,678,722,1
img180,80,266,0
img180,714,731,1
img180,81,252,0
img180,722,722,1
img180,78,236,0
img180,731,712,1
img180,76,217,0
img180,727,694,1
img180,75,200,0
img180,712,667,1
img180,82,189,0
img180,720,659,1
img180,73,168,0
