N_img,x_wp,y_wp,class
img23,382,206,0
img23,183,648,1
img23,389,214,0
img23,186,664,1
img23,395,224,0
img23,190,682,1
img23,403,230,0
img23,191,703,1
img23,410,237,0
img23,195,717,1
img23,417,246,0
img23,198,736,1
img23,424,254,0
img23,200,754,1
img23,430,264,0
img23,210,757,1
img23,438,269,0
img23,225,745,1
img23,447,274,0
img23,235,748,1
img23,456,278,0
img23,246,748,1
img23,465,282,0
img23,260,740,1
img23,472,288,0
img23,271,738,1
img23,480,293,0
img23,283,734,1
img23,490,298,0
img23,296,729,1
img23,498,302,0
img23,310,722,1
img23,508,304,0
img23,322,718,1
img23,516,307,0
img23,334,715,1
img23,528,307,0
img23,348,710,1
img23,538,309,0
img23,362,702,1
img23,546,312,0
img23,375,697,1
img23,556,314,0
img23,386,696,1
img23,568,310,0
img23,398,693,1
img23,580,308,0
img23,412,686,1
img23,594,304,0
img23,426,679,1
img23,606,300,0
img23,439,672,1
img23,616,297,0
img23,450,672,1
img23,628,296,0
img23,462,668,1
img23,642,288,0
img23,474,664,1
img23,655,284,0
img23,489,654,1
img23,667,282,0
img23,502,647,1
img23,677,282,0
img23,515,644,1
img23,688,280,0
img23,528,640,1
img23,698,280,0
img23,542,635,1
img23,707,286,0
img23,552,634,1
img23,708,311,0
img23,565,628,1
img23,704,342,0
img23,578,619,1
img23,699,376,0
img23,592,614,1
img23,696,407,0
img23,604,610,1
img23,690,440,0
img23,617,606,1
img23,687,473,0
img23,630,602,1
img23,683,507,0
img23,644,596,1
img24,270,218,0
img24,400,281,1
img24,253,221,0
img24,702,442,1
img24,208,210,0
img24,699,450,1
img24,197,216,0
img24,694,458,1
img24,192,223,0
img24,596,421,1
img24,186,232,0
img24,591,430,1
img24,179,240,0
img24,569,430,1
img24,173,246,0
img24,564,438,1
img24,168,255,0
img24,548,442,1
img24,162,264,0
img24,532,445,1
img24,156,272,0
img24,521,450,1
img24,148,278,0
img24,502,451,1
img24,142,286,0
img24,498,460,1
img24,138,294,0
img24,480,463,1
img24,132,303,0
img24,472,470,1
img24,127,312,0
img24,460,474,1
img24,120,320,0
img24,443,478,1
img24,114,329,0
img24,433,484,1
img24,119,342,0
img24,416,486,1
img24,115,351,0
img24,406,494,1
img24,98,354,0
img24,395,499,1
img24,98,366,0
img24,384,504,1
img24,94,374,0
img24,372,510,1
img24,78,376,0
img24,364,518,1
img24,72,385,0
img24,345,520,1
img24,64,392,0
img24,341,529,1
img24,58,400,0
img24,328,533,1
img24,54,408,0
img24,324,541,1
img24,48,416,0
img24,318,550,1
img24,42,425,0
img24,306,556,1
img24,36,432,0
img24,284,556,1
img24,78,465,0
img24,279,564,1
img24,103,488,0
img24,274,572,1
img24,127,511,0
img24,270,580,1
img24,152,535,0
img24,268,592,1
img24,174,556,0
img24,256,596,1
img25,318,296,0
img25,174,690,1
img25,406,90,0
img25,186,692,1
img25,424,75,0
img25,198,696,1
img25,442,63,0
img25,208,699,1
img25,452,68,0
img25,218,701,1
img25,461,76,0
img25,226,706,1
img25,470,80,0
img25,236,710,1
img25,480,85,0
img25,246,716,1
img25,490,90,0
img25,254,722,1
img25,500,96,0
img25,264,726,1
img25,510,100,0
img25,273,732,1
img25,520,104,0
img25,285,734,1
img25,528,112,0
img25,296,736,1
img25,538,115,0
img25,306,738,1
img25,547,122,0
img25,317,744,1
img25,556,126,0
img25,326,748,1
img25,566,131,0
img25,336,751,1
img25,576,138,0
img25,346,756,1
img25,584,143,0
img25,356,760,1
img25,588,166,0
img25,366,764,1
img25,590,190,0
img25,376,766,1
img25,600,194,0
img25,384,769,1
img25,608,201,0
img25,395,774,1
img25,523,460,0
img25,406,777,1
img26,632,220,0
img26,654,238,1
img26,628,224,0
img26,662,254,1
img26,624,228,0
img26,669,271,1
img26,617,232,0
img26,679,288,1
img26,611,234,0
img26,690,306,1
img26,607,239,0
img26,700,324,1
img26,599,240,0
img26,708,341,1
img26,594,244,0
img26,716,357,1
img26,588,248,0
img26,726,375,1
img26,584,252,0
img26,736,392,1
img26,580,256,0
img26,744,410,1
img26,576,262,0
img26,752,426,1
img26,568,264,0
img26,764,446,1
img26,561,265,0
img26,772,461,1
img26,556,270,0
img26,780,478,1
img26,549,272,0
img26,780,488,1
img26,546,276,0
img26,770,488,1
img26,542,280,0
img26,764,489,1
img26,536,284,0
img26,756,491,1
img26,528,286,0
img26,744,488,1
img26,524,290,0
img26,740,492,1
img26,516,292,0
img26,728,490,1
img26,512,296,0
img26,720,491,1
img26,506,300,0
img26,712,492,1
img26,502,305,0
img26,701,490,1
img26,495,307,0
img26,690,490,1
img26,492,312,0
img26,684,492,1
img26,484,314,0
img26,676,492,1
img26,478,318,0
img26,667,492,1
img26,474,322,0
img26,658,493,1
img26,468,324,0
img26,650,494,1
img26,464,328,0
img26,642,495,1
img26,459,333,0
img26,630,492,1
img26,452,334,0
img26,624,494,1
img26,448,338,0
img26,612,493,1
img26,442,342,0
img26,608,498,1
img26,436,346,0
img26,599,497,1
img26,432,350,0
img26,590,496,1
img26,429,354,0
img26,583,498,1
img26,423,357,0
img26,574,498,1
img26,416,360,0
img26,565,498,1
img26,411,364,0
img26,560,501,1
img26,406,368,0
img26,552,502,1
img26,400,372,0
img26,536,496,1
img26,396,376,0
img26,526,497,1
img26,392,380,0
img26,520,500,1
img26,384,382,0
img26,510,498,1
img26,378,384,0
img26,502,498,1
img26,372,386,0
img26,494,500,1
img26,364,388,0
img26,482,496,1
img26,356,388,0
img26,474,499,1
img26,344,386,0
img26,468,502,1
img26,328,379,0
img26,458,502,1
img26,318,378,0
img26,450,502,1
img26,302,373,0
img26,438,501,1
img26,288,368,0
img26,430,500,1
img26,268,359,0
img26,422,502,1
img26,254,354,0
img26,416,504,1
img26,246,354,0
img26,408,504,1
img26,241,360,0
img26,400,506,1
img26,238,364,0
img26,390,506,1
img26,234,370,0
img26,380,506,1
img26,230,375,0
img26,372,507,1
img26,227,380,0
img26,366,509,1
img26,223,384,0
img26,356,508,1
img26,222,392,0
img26,350,510,1
img26,217,396,0
img26,338,508,1
img26,213,400,0
img26,326,506,1
img26,211,407,0
img26,320,508,1
img26,208,412,0
img26,310,508,1
img26,206,418,0
img26,304,511,1
img26,204,424,0
img26,300,514,1
img26,200,430,0
img26,292,517,1
img26,196,435,0
img26,286,520,1
img26,202,450,0
img26,280,524,1
img26,198,454,0
img26,276,528,1
img26,191,456,0
img26,270,530,1
img26,187,460,0
img26,264,532,1
img26,184,468,0
img26,258,536,1
img26,180,472,0
img26,254,540,1
img26,179,480,0
img26,246,542,1
img26,175,484,0
img26,242,546,1
img26,166,484,0
img26,234,548,1
img26,162,489,0
img26,228,552,1
img26,159,494,0
img26,222,554,1
img26,156,500,0
img26,216,556,1
img26,148,501,0
img26,211,560,1
img26,144,506,0
img26,206,562,1
img26,139,510,0
img26,196,564,1
img26,134,514,0
img26,191,566,1
img26,126,515,0
img26,185,570,1
img26,120,518,0
img26,180,575,1
img26,118,526,0
img26,172,576,1
img26,114,530,0
img26,168,580,1
img26,108,532,0
img26,161,582,1
img26,102,534,0
img26,158,586,1
img26,94,536,0
img26,150,588,1
img26,90,540,0
img26,144,591,1
img26,86,544,0
img26,140,596,1
img26,78,546,0
img26,133,598,1
img26,75,552,0
img26,128,602,1
img26,68,556,0
img26,122,604,1
img26,66,562,0
img26,115,606,1
img26,62,568,0
img26,110,610,1
img26,58,572,0
img26,104,613,1
img26,56,580,0
img26,98,616,1
img26,54,585,0
img26,88,616,1
img26,53,592,0
img26,76,614,1
img27,206,371,0
img27,132,448,1
img27,346,242,0
img27,140,463,1
img27,370,238,0
img27,144,482,1
img27,401,228,0
img27,149,498,1
img27,422,228,0
img27,153,514,1
img27,563,100,0
img27,163,525,1
img27,576,111,0
img27,160,548,1
img27,584,128,0
img27,166,561,1
img27,595,139,0
img27,171,576,1
img27,604,150,0
img27,174,593,1
img27,612,161,0
img27,178,611,1
img27,620,174,0
img27,184,626,1
img27,620,196,0
img27,186,642,1
img27,618,217,0
img27,194,655,1
img27,614,240,0
img27,196,674,1
img27,612,264,0
img27,198,690,1
img27,609,288,0
img27,204,706,1
img27,606,312,0
img27,210,722,1
img27,605,332,0
img27,214,740,1
img27,567,392,0
img27,218,756,1
img27,532,447,0
img27,224,770,1
img28,512,116,0
img28,554,138,1
img28,500,124,0
img28,572,160,1
img28,492,132,0
img28,592,183,1
img28,485,141,0
img28,606,203,1
img28,472,146,0
img28,626,226,1
img28,462,154,0
img28,644,249,1
img28,453,161,0
img28,659,270,1
img28,444,169,0
img28,679,293,1
img28,436,178,0
img28,702,318,1
img28,428,186,0
img28,722,340,1
img28,416,192,0
img28,738,361,1
img28,406,200,0
img28,756,384,1
img28,396,207,0
img28,748,392,1
img28,387,214,0
img28,736,399,1
img28,379,222,0
img28,725,405,1
img28,370,230,0
img28,718,414,1
img28,360,238,0
img28,705,420,1
img28,352,247,0
img28,698,428,1
img28,340,254,0
img28,688,436,1
img28,332,261,0
img28,678,444,1
img28,324,269,0
img28,670,452,1
img28,314,278,0
img28,662,460,1
img28,306,286,0
img28,652,468,1
img28,298,294,0
img28,640,474,1
img28,292,302,0
img28,633,482,1
img28,281,308,0
img28,622,489,1
img28,272,316,0
img28,614,497,1
img28,262,324,0
img28,604,504,1
img28,253,332,0
img28,596,512,1
img28,244,340,0
img28,585,519,1
img28,236,348,0
img28,574,526,1
img28,231,358,0
img28,562,532,1
img28,226,368,0
img28,557,542,1
img28,220,378,0
img28,548,549,1
img28,216,388,0
img28,540,558,1
img28,209,396,0
img28,530,564,1
img28,203,406,0
img28,520,572,1
img28,196,416,0
img28,512,580,1
img28,194,427,0
img28,502,587,1
img28,189,436,0
img28,494,596,1
img28,182,445,0
img28,486,604,1
img28,177,456,0
img28,476,611,1
img28,172,466,0
img28,468,620,1
img28,166,474,0
img28,459,627,1
img28,162,484,0
img28,449,634,1
img28,158,494,0
img28,442,643,1
img28,152,504,0
img28,432,650,1
img28,148,514,0
img28,426,659,1
img28,144,524,0
img28,415,666,1
img28,139,535,0
img28,406,674,1
img28,133,544,0
img28,398,683,1
img28,128,554,0
img28,388,691,1
img28,122,564,0
img28,382,700,1
img28,117,574,0
img28,372,707,1
img28,112,584,0
img28,362,714,1
img28,108,594,0
img28,353,722,1
img28,103,604,0
img28,344,729,1
img28,98,613,0
img28,336,736,1
img28,94,623,0
img28,328,745,1
img28,106,644,0
img28,316,752,1
img28,148,677,0
img28,306,760,1
img28,193,713,0
img28,298,767,1
img28,234,747,0
img28,290,776,1
img29,100,212,0
img29,97,273,1
img29,112,205,0
img29,107,280,1
img29,122,203,0
img29,117,292,1
img29,133,192,0
img29,127,304,1
img29,144,186,0
img29,137,312,1
img29,155,175,0
img29,147,322,1
img29,166,166,0
img29,158,334,1
img29,178,158,0
img29,167,349,1
img29,190,150,0
img29,177,360,1
img29,201,140,0
img29,186,370,1
img29,212,132,0
img29,197,380,1
img29,223,124,0
img29,206,396,1
img29,234,116,0
img29,216,405,1
img29,246,108,0
img29,226,418,1
img29,256,100,0
img29,236,432,1
img29,268,91,0
img29,247,440,1
img29,278,100,0
img29,256,456,1
img29,288,110,0
img29,266,467,1
img29,298,121,0
img29,276,478,1
img29,308,133,0
img29,287,490,1
img29,319,144,0
img29,297,501,1
img29,328,158,0
img29,307,512,1
img29,338,168,0
img29,317,525,1
img29,349,178,0
img29,326,536,1
img29,359,191,0
img29,336,546,1
img29,369,200,0
img29,347,555,1
img29,378,210,0
img29,358,563,1
img29,389,221,0
img29,367,577,1
img29,399,231,0
img29,377,588,1
img29,409,240,0
img29,387,598,1
img29,418,255,0
img29,398,609,1
img29,428,264,0
img29,408,619,1
img29,438,274,0
img29,417,630,1
img29,449,285,0
img29,427,641,1
img29,460,295,0
img29,436,652,1
img29,470,308,0
img29,446,662,1
img29,480,317,0
img29,457,674,1
img29,490,330,0
img29,466,685,1
img29,500,338,0
img29,476,695,1
img29,510,348,0
img29,488,706,1
img29,521,359,0
img29,498,716,1
img29,531,370,0
img29,509,718,1
img29,540,387,0
img29,520,721,1
img29,550,394,0
img29,530,720,1
img29,560,403,0
img29,540,720,1
img29,570,413,0
img29,551,718,1
img29,580,424,0
img29,562,718,1
img29,590,435,0
img29,572,714,1
img29,601,445,0
img29,582,714,1
img29,612,456,0
img29,594,713,1
img29,621,466,0
img29,604,711,1
img29,631,476,0
img29,616,704,1
img29,640,488,0
img29,628,693,1
img29,650,498,0
img29,640,679,1
img29,660,509,0
img29,650,665,1
img29,670,520,0
img29,662,653,1
img29,680,530,0
img29,674,640,1
img29,690,542,0
img29,685,627,1
img29,700,551,0
img29,697,613,1
img29,710,568,0
img29,708,604,1
img30,528,226,0
img30,649,298,1
img30,286,101,0
img30,650,313,1
img30,269,108,0
img30,646,326,1
img30,262,119,0
img30,648,343,1
img30,258,132,0
img30,646,360,1
img30,250,144,0
img30,647,376,1
img30,208,136,0
img30,646,392,1
img30,199,149,0
img30,647,410,1
img30,192,160,0
img30,644,423,1
img30,188,174,0
img30,643,439,1
img30,180,186,0
img30,642,456,1
img30,171,198,0
img30,644,473,1
img30,164,211,0
img30,644,490,1
img30,158,223,0
img30,640,503,1
img30,150,234,0
img30,640,520,1
img30,142,247,0
img30,638,534,1
img30,136,259,0
img30,638,552,1
img30,130,270,0
img30,638,566,1
img30,122,282,0
img30,638,583,1
img30,114,296,0
img30,634,598,1
img30,107,308,0
img30,632,612,1
img30,100,320,0
img30,632,628,1
img30,93,330,0
img30,628,642,1
img30,86,342,0
img30,626,656,1
img30,78,354,0
img30,619,669,1
img30,71,367,0
img30,611,682,1
img30,64,378,0
img30,610,700,1
img31,212,58,0
img31,154,70,1
img31,227,64,0
img31,152,79,1
img31,240,69,0
img31,150,88,1
img31,255,74,0
img31,149,98,1
img31,268,80,0
img31,150,104,1
img31,284,85,0
img31,150,113,1
img31,298,90,0
img31,148,122,1
img31,311,96,0
img31,148,130,1
img31,329,102,0
img31,147,139,1
img31,344,107,0
img31,148,147,1
img31,358,112,0
img31,146,156,1
img31,371,118,0
img31,147,164,1
img31,384,124,0
img31,146,172,1
img31,398,128,0
img31,144,181,1
img31,413,133,0
img31,145,190,1
img31,427,139,0
img31,146,197,1
img31,439,145,0
img31,147,206,1
img31,456,150,0
img31,149,212,1
img31,471,156,0
img31,143,222,1
img31,486,160,0
img31,140,232,1
img31,500,166,0
img31,140,240,1
img31,513,172,0
img31,138,249,1
img31,525,177,0
img31,136,258,1
img31,538,183,0
img31,135,266,1
img31,546,190,0
img31,133,274,1
img31,560,195,0
img31,131,284,1
img31,568,202,0
img31,128,293,1
img31,580,207,0
img31,128,302,1
img31,592,213,0
img31,122,312,1
img31,605,219,0
img31,123,320,1
img31,614,226,0
img31,121,328,1
img31,614,234,0
img31,118,337,1
img31,608,244,0
img31,116,346,1
img31,596,254,0
img31,114,354,1
img31,590,264,0
img31,115,363,1
img31,582,274,0
img31,117,371,1
img31,571,284,0
img31,116,380,1
img31,565,293,0
img31,117,388,1
img31,554,304,0
img31,116,396,1
img31,553,312,0
img31,116,404,1
img31,546,322,0
img31,117,412,1
img31,541,331,0
img31,115,422,1
img31,539,340,0
img31,117,429,1
img31,532,350,0
img31,117,438,1
img31,528,359,0
img31,119,446,1
img31,526,368,0
img31,120,454,1
img31,524,376,0
img31,124,462,1
img31,524,385,0
img31,126,470,1
img31,524,393,0
img31,130,478,1
img31,524,402,0
img31,134,485,1
img31,522,411,0
img31,138,493,1
img31,520,420,0
img31,141,500,1
img31,520,428,0
img31,146,508,1
img31,518,436,0
img31,150,516,1
img31,517,446,0
img31,157,522,1
img31,517,454,0
img31,163,529,1
img31,512,464,0
img31,164,537,1
img31,514,470,0
img31,176,543,1
img31,516,479,0
img31,189,548,1
img31,514,488,0
img31,202,554,1
img31,515,496,0
img31,220,559,1
img31,517,504,0
img31,228,566,1
img31,518,512,0
img31,242,570,1
img31,519,519,0
img31,251,577,1
img31,520,528,0
img31,269,582,1
img31,521,536,0
img31,280,588,1
img31,524,544,0
img31,292,593,1
img31,524,552,0
img31,302,600,1
img31,527,559,0
img31,317,604,1
img31,530,568,0
img31,330,610,1
img31,532,576,0
img31,341,616,1
img31,536,583,0
img31,355,622,1
img31,540,590,0
img31,370,628,1
img31,544,598,0
img31,382,633,1
img31,547,606,0
img31,393,638,1
img31,552,614,0
img31,406,644,1
img31,556,621,0
img31,420,650,1
img31,560,628,0
img31,432,656,1
img31,566,635,0
img31,446,662,1
img31,569,642,0
img31,459,667,1
img31,572,650,0
img31,472,672,1
img31,576,658,0
img31,484,678,1
img31,581,666,0
img31,498,684,1
img31,586,672,0
img31,511,690,1
img31,590,680,0
img31,520,696,1
img31,594,688,0
img31,534,701,1
img31,602,694,0
img31,546,707,1
img31,606,701,0
img31,562,712,1
img31,612,708,0
img31,576,718,1
img31,614,716,0
img31,586,724,1
img31,620,722,0
img31,598,730,1
img31,627,729,0
img31,609,734,1
img31,634,736,0
img31,620,739,1
img31,640,742,0
img31,630,746,1
img32,82,210,0
img32,134,218,1
img32,82,226,0
img32,180,240,1
img32,79,240,0
img32,204,258,1
img32,78,254,0
img32,684,348,1
img32,76,268,0
img32,700,364,1
img32,74,281,0
img32,703,378,1
img32,71,294,0
img32,703,393,1
img32,72,310,0
img32,705,408,1
img32,69,324,0
img32,706,423,1
img32,68,340,0
img32,708,438,1
img32,68,354,0
img32,706,452,1
img32,66,368,0
img32,704,465,1
img32,68,383,0
img32,714,479,1
img32,66,396,0
img32,714,494,1
img32,68,412,0
img32,716,509,1
img32,85,428,0
img32,682,519,1
img32,130,449,0
img32,664,530,1
img32,172,470,0
img32,646,541,1
img32,202,487,0
img32,640,554,1
img32,368,527,0
img32,638,568,1
img32,474,558,0
img32,637,582,1
img32,554,584,0
img32,632,596,1
img33,64,296,0
img33,28,364,1
img33,71,298,0
img33,32,372,1
img33,80,300,0
img33,38,376,1
img33,86,303,0
img33,46,380,1
img33,94,304,0
img33,53,382,1
img33,103,306,0
img33,60,386,1
img33,110,308,0
img33,68,388,1
img33,117,310,0
img33,74,392,1
img33,126,311,0
img33,82,395,1
img33,133,314,0
img33,88,398,1
img33,142,316,0
img33,96,400,1
img33,149,318,0
img33,104,402,1
img33,156,321,0
img33,112,406,1
img33,164,322,0
img33,120,408,1
img33,172,324,0
img33,126,411,1
img33,180,326,0
img33,134,414,1
img33,188,328,0
img33,141,416,1
img33,196,330,0
img33,148,419,1
img33,203,333,0
img33,156,422,1
img33,209,336,0
img33,162,424,1
img33,218,336,0
img33,170,426,1
img33,226,338,0
img33,178,430,1
img33,234,340,0
img33,184,434,1
img33,242,342,0
img33,192,435,1
img33,248,345,0
img33,199,437,1
img33,256,347,0
img33,206,440,1
img33,264,348,0
img33,214,444,1
img33,273,350,0
img33,221,446,1
img33,280,354,0
img33,228,450,1
img33,288,354,0
img33,235,452,1
img33,294,358,0
img33,243,455,1
img33,304,358,0
img33,250,458,1
img33,310,362,0
img33,258,461,1
img33,318,364,0
img33,266,463,1
img33,328,364,0
img33,272,466,1
img33,334,366,0
img33,279,470,1
img33,342,368,0
img33,286,472,1
img33,413,252,0
img33,292,476,1
img33,420,256,0
img33,300,478,1
img33,427,257,0
img33,307,481,1
img33,434,260,0
img33,314,484,1
img33,442,264,0
img33,322,486,1
img33,448,268,0
img33,329,492,1
img33,455,272,0
img33,336,494,1
img33,462,274,0
img33,344,498,1
img33,470,278,0
img33,351,500,1
img33,476,282,0
img33,358,502,1
img33,483,285,0
img33,366,506,1
img33,490,288,0
img33,373,508,1
img33,496,292,0
img33,380,511,1
img33,503,296,0
img33,388,514,1
img33,510,300,0
img33,394,516,1
img33,517,304,0
img33,403,518,1
img33,524,307,0
img33,410,522,1
img33,531,310,0
img33,418,524,1
img33,538,314,0
img33,424,527,1
img33,544,317,0
img33,432,530,1
img33,552,319,0
img33,439,533,1
img33,588,270,0
img33,447,535,1
img33,594,274,0
img33,454,538,1
img33,600,279,0
img33,460,540,1
img33,606,284,0
img33,468,544,1
img33,612,288,0
img33,475,546,1
img33,620,292,0
img33,482,550,1
img33,626,296,0
img33,488,554,1
img33,632,300,0
img33,487,573,1
img33,640,306,0
img33,482,600,1
img33,646,308,0
img33,489,603,1
img33,652,310,0
img33,496,606,1
img33,660,315,0
img33,502,612,1
img33,665,322,0
img33,508,616,1
img33,672,326,0
img33,514,620,1
img33,678,329,0
img33,524,620,1
img33,686,334,0
img33,532,622,1
img33,691,339,0
img33,538,624,1
img33,698,342,0
img33,545,630,1
img33,704,346,0
img33,553,632,1
img33,712,350,0
img33,561,632,1
img33,718,354,0
img33,568,636,1
img33,726,358,0
img33,574,640,1
img33,732,362,0
img33,582,644,1
img33,738,366,0
img33,588,646,1
img33,745,371,0
img33,596,649,1
img33,751,376,0
img33,604,652,1
img33,758,380,0
img33,610,654,1
img33,764,382,0
img33,618,657,1
img33,772,385,0
img33,626,658,1
img34,170,134,0
img34,698,460,1
img34,169,154,0
img34,691,476,1
img34,159,172,0
img34,684,494,1
img34,187,212,0
img34,676,512,1
img34,178,228,0
img34,668,529,1
img34,138,225,0
img34,657,546,1
img34,132,244,0
img34,648,562,1
img34,126,262,0
img34,643,582,1
img34,118,282,0
img34,634,598,1
img34,111,301,0
img34,626,616,1
img34,104,316,0
img34,618,634,1
img34,98,336,0
img34,610,650,1
img34,88,352,0
img34,552,638,1
img34,86,374,0
img34,446,595,1
img34,82,395,0
img34,320,540,1
img34,74,412,0
img34,242,516,1
img35,484,28,0
img35,388,128,1
img35,495,36,0
img35,342,192,1
img35,504,48,0
img35,321,236,1
img35,516,56,0
img35,302,277,1
img35,523,68,0
img35,273,325,1
img35,530,78,0
img35,242,376,1
img35,538,91,0
img35,234,408,1
img35,547,104,0
img35,186,483,1
img35,556,116,0
img35,161,530,1
img35,568,126,0
img35,134,583,1
img35,579,136,0
img35,104,636,1
img35,590,146,0
img35,86,678,1
img35,599,156,0
img35,62,728,1
img35,606,169,0
img35,68,744,1
img35,618,178,0
img35,88,746,1
img35,624,192,0
img35,110,744,1
img35,635,202,0
img35,132,744,1
img35,644,216,0
img35,162,738,1
img35,652,229,0
img35,178,742,1
img35,662,240,0
img35,204,738,1
img35,669,252,0
img35,224,739,1
img35,680,262,0
img35,252,732,1
img35,689,275,0
img35,270,736,1
img35,699,288,0
img35,297,730,1
img35,709,301,0
img35,318,734,1
img35,720,310,0
img35,342,734,1
img35,728,322,0
img35,362,736,1
img35,738,334,0
img35,384,732,1
img35,528,591,0
img35,406,730,1
img35,468,686,0
img35,428,731,1
img36,552,169,0
img36,228,530,1
img36,686,58,0
img36,125,686,1
img36,686,96,0
img36,130,719,1
img36,687,135,0
img36,136,752,1
img36,688,174,0
img36,160,764,1
img36,688,214,0
img36,196,766,1
img36,684,255,0
img36,234,764,1
img36,689,290,0
img36,272,762,1
img36,686,334,0
img36,310,760,1
img36,686,375,0
img36,348,755,1
img36,686,414,0
img36,382,757,1
img36,688,454,0
img36,422,754,1
img36,688,494,0
img36,456,756,1
img36,688,534,0
img36,494,753,1
img36,689,574,0
img36,534,748,1
img36,690,616,0
img36,568,750,1
img36,686,662,0
img36,609,744,1
img37,670,25,0
img37,174,68,1
img37,673,45,0
img37,172,88,1
img37,673,66,0
img37,172,109,1
img37,672,88,0
img37,172,130,1
img37,675,110,0
img37,170,150,1
img37,674,130,0
img37,168,170,1
img37,673,149,0
img37,166,191,1
img37,676,170,0
img37,168,210,1
img37,677,192,0
img37,166,230,1
img37,677,212,0
img37,162,252,1
img37,672,234,0
img37,164,272,1
img37,673,254,0
img37,160,292,1
img37,673,274,0
img37,162,314,1
img37,676,296,0
img37,155,334,1
img37,673,318,0
img37,156,356,1
img37,670,340,0
img37,156,379,1
img37,673,362,0
img37,157,398,1
img37,673,384,0
img37,160,416,1
img37,677,406,0
img37,156,440,1
img37,677,426,0
img37,152,460,1
img37,672,445,0
img37,152,480,1
img37,675,469,0
img37,153,501,1
img37,676,492,0
img37,153,522,1
img37,676,513,0
img37,153,544,1
img37,673,536,0
img37,153,566,1
img37,676,556,0
img37,150,586,1
img37,671,578,0
img37,158,608,1
img37,673,600,0
img37,160,627,1
img37,679,622,0
img37,148,646,1
img37,679,644,0
img37,148,668,1
img37,677,666,0
img37,146,691,1
img37,676,687,0
img37,143,710,1
img37,673,710,0
img37,130,732,1
img37,673,735,0
img37,92,758,1
img38,744,50,0
img38,269,80,1
img38,745,72,0
img38,270,100,1
img38,750,90,0
img38,248,123,1
img38,752,110,0
img38,240,144,1
img38,753,131,0
img38,232,165,1
img38,750,152,0
img38,224,187,1
img38,752,172,0
img38,212,209,1
img38,755,192,0
img38,205,228,1
img38,751,215,0
img38,198,246,1
img38,753,236,0
img38,190,268,1
img38,752,258,0
img38,180,290,1
img38,755,277,0
img38,172,312,1
img38,755,298,0
img38,160,334,1
img38,754,324,0
img38,154,357,1
img38,754,350,0
img38,145,380,1
img38,754,369,0
img38,134,403,1
img38,752,391,0
img38,126,427,1
img38,752,414,0
img38,119,450,1
img38,750,436,0
img38,110,470,1
img38,750,458,0
img38,102,491,1
img38,752,477,0
img38,98,510,1
img38,752,498,0
img38,92,534,1
img38,755,524,0
img38,86,558,1
img38,756,546,0
img38,77,580,1
img38,756,566,0
img38,74,602,1
img38,757,587,0
img38,72,624,1
img38,754,610,0
img38,66,646,1
img38,754,632,0
img38,61,668,1
img38,757,655,0
img38,52,690,1
img38,757,676,0
img38,50,712,1
img38,755,698,0
img38,40,735,1
img39,200,44,0
img39,532,84,1
img39,197,64,0
img39,531,103,1
img39,195,83,0
img39,534,122,1
img39,194,102,0
img39,538,141,1
img39,194,122,0
img39,543,161,1
img39,192,141,0
img39,548,182,1
img39,190,160,0
img39,549,202,1
img39,185,178,0
img39,550,222,1
img39,186,198,0
img39,554,239,1
img39,183,218,0
img39,556,260,1
img39,181,238,0
img39,560,282,1
img39,181,258,0
img39,565,300,1
img39,178,276,0
img39,570,318,1
img39,178,297,0
img39,572,336,1
img39,202,319,0
img39,572,356,1
img39,197,337,0
img39,580,376,1
img39,168,353,0
img39,584,394,1
img39,171,373,0
img39,587,414,1
img39,169,392,0
img39,590,432,1
img39,168,412,0
img39,592,451,1
img39,164,432,0
img39,592,468,1
img39,163,452,0
img39,600,487,1
img39,160,470,0
img39,600,506,1
img39,157,488,0
img39,606,526,1
img39,159,507,0
img39,610,544,1
img39,156,524,0
img39,614,560,1
img39,154,540,0
img39,618,577,1
img39,154,558,0
img39,620,595,1
img39,152,578,0
img39,623,612,1
img39,150,596,0
img39,626,628,1
img39,150,612,0
img39,630,646,1
img39,151,630,0
img39,632,665,1
img39,149,646,0
img39,638,682,1
img39,173,664,0
img39,645,700,1
img39,315,693,0
img39,646,717,1
img39,453,723,0
img39,655,735,1
img39,593,751,0
img39,654,754,1
img40,74,44,0
img40,22,64,1
img40,112,50,0
img40,30,83,1
img40,155,52,0
img40,28,106,1
img40,196,54,0
img40,34,124,1
img40,237,58,0
img40,39,144,1
img40,284,60,0
img40,40,164,1
img40,324,62,0
img40,48,182,1
img40,364,66,0
img40,48,204,1
img40,406,69,0
img40,53,221,1
img40,451,70,0
img40,58,242,1
img40,486,76,0
img40,62,263,1
img40,526,77,0
img40,69,278,1
img40,571,76,0
img40,74,295,1
img40,605,82,0
img40,74,315,1
img40,649,84,0
img40,78,333,1
img40,676,94,0
img40,82,353,1
img40,678,114,0
img40,88,372,1
img40,682,132,0
img40,88,393,1
img40,684,152,0
img40,94,410,1
img40,684,172,0
img40,98,426,1
img40,691,188,0
img40,98,447,1
img40,694,206,0
img40,104,466,1
img40,694,226,0
img40,110,483,1
img40,694,246,0
img40,114,500,1
img40,698,264,0
img40,110,522,1
img40,699,283,0
img40,115,538,1
img40,703,302,0
img40,119,554,1
img40,702,321,0
